window,seed,shift_weeks,classification,causal_state_qualified,donor_availability_semantics,target_index,target_weekday,target_weekday_index,target_valid_from_utc,target_valid_to_utc,target_native_datetime,target_native_state,target_representation,target_transition_server_date,unknown_selected_until_resume,resume_native_datetime,donor_index,donor_weekday,donor_weekday_index,donor_valid_from_utc,donor_valid_to_utc,donor_macro_state,donor_macro_as_of_utc,donor_macro_source_date,donor_macro_ri,donor_macro_confidence,donor_macro_coverage,donor_macro_missing_inputs,donor_macro_partial,donor_macro_flags,wrapped_at_weekday_stratum_seam,displacement_days,displacement_weeks,weekday_mismatch,cross_window,holdout_contact
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,10,2,1,2023-01-11T00:00:00Z,2023-01-12T00:00:00Z,2023.01.11 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,66,2,9,2023-03-08T00:00:00Z,2023-03-09T00:00:00Z,RISK_OFF,2023-03-08T00:00:00Z,2023-03-07,-0.308,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,11,3,1,2023-01-12T00:00:00Z,2023-01-13T00:00:00Z,2023.01.12 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,67,3,9,2023-03-09T00:00:00Z,2023-03-10T00:00:00Z,RISK_OFF,2023-03-09T00:00:00Z,2023-03-08,-0.308,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,12,4,1,2023-01-13T00:00:00Z,2023-01-14T00:00:00Z,2023.01.13 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,68,4,9,2023-03-10T00:00:00Z,2023-03-11T00:00:00Z,RISK_OFF,2023-03-10T00:00:00Z,2023-03-09,-0.462,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,13,5,1,2023-01-14T00:00:00Z,2023-01-15T00:00:00Z,2023.01.14 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,69,5,9,2023-03-11T00:00:00Z,2023-03-12T00:00:00Z,RISK_OFF,2023-03-11T00:00:00Z,2023-03-10,-0.615,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,14,6,2,2023-01-15T00:00:00Z,2023-01-16T00:00:00Z,2023.01.15 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,70,6,10,2023-03-12T00:00:00Z,2023-03-13T00:00:00Z,RISK_OFF,2023-03-12T00:00:00Z,2023-03-11,-0.615,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,15,0,2,2023-01-16T00:00:00Z,2023-01-17T00:00:00Z,2023.01.16 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,71,0,10,2023-03-13T00:00:00Z,2023-03-14T00:00:00Z,RISK_OFF,2023-03-13T00:00:00Z,2023-03-12,-0.462,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,16,1,2,2023-01-17T00:00:00Z,2023-01-18T00:00:00Z,2023.01.17 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,72,1,10,2023-03-14T00:00:00Z,2023-03-15T00:00:00Z,RISK_OFF,2023-03-14T00:00:00Z,2023-03-13,-0.731,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,17,2,2,2023-01-18T00:00:00Z,2023-01-19T00:00:00Z,2023.01.18 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,73,2,10,2023-03-15T00:00:00Z,2023-03-16T00:00:00Z,RISK_OFF,2023-03-15T00:00:00Z,2023-03-14,-0.462,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,18,3,2,2023-01-19T00:00:00Z,2023-01-20T00:00:00Z,2023.01.19 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,74,3,10,2023-03-16T00:00:00Z,2023-03-17T00:00:00Z,RISK_OFF,2023-03-16T00:00:00Z,2023-03-15,-0.654,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,19,4,2,2023-01-20T00:00:00Z,2023-01-21T00:00:00Z,2023.01.20 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,75,4,10,2023-03-17T00:00:00Z,2023-03-18T00:00:00Z,RISK_OFF,2023-03-17T00:00:00Z,2023-03-16,-0.885,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,20,5,2,2023-01-21T00:00:00Z,2023-01-22T00:00:00Z,2023.01.21 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,76,5,10,2023-03-18T00:00:00Z,2023-03-19T00:00:00Z,RISK_OFF,2023-03-18T00:00:00Z,2023-03-17,-0.577,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,21,6,3,2023-01-22T00:00:00Z,2023-01-23T00:00:00Z,2023.01.22 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,77,6,11,2023-03-19T00:00:00Z,2023-03-20T00:00:00Z,RISK_OFF,2023-03-19T00:00:00Z,2023-03-18,-0.577,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,22,0,3,2023-01-23T00:00:00Z,2023-01-24T00:00:00Z,2023.01.23 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,78,0,11,2023-03-20T00:00:00Z,2023-03-21T00:00:00Z,RISK_OFF,2023-03-20T00:00:00Z,2023-03-19,-0.577,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,23,1,3,2023-01-24T00:00:00Z,2023-01-25T00:00:00Z,2023.01.24 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,79,1,11,2023-03-21T00:00:00Z,2023-03-22T00:00:00Z,RISK_OFF,2023-03-21T00:00:00Z,2023-03-20,-0.269,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,24,2,3,2023-01-25T00:00:00Z,2023-01-26T00:00:00Z,2023.01.25 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,80,2,11,2023-03-22T00:00:00Z,2023-03-23T00:00:00Z,NEUTRAL,2023-03-22T00:00:00Z,2023-03-21,-0.231,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,25,3,3,2023-01-26T00:00:00Z,2023-01-27T00:00:00Z,2023.01.26 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,81,3,11,2023-03-23T00:00:00Z,2023-03-24T00:00:00Z,RISK_OFF,2023-03-23T00:00:00Z,2023-03-22,-0.269,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,26,4,3,2023-01-27T00:00:00Z,2023-01-28T00:00:00Z,2023.01.27 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,82,4,11,2023-03-24T00:00:00Z,2023-03-25T00:00:00Z,RISK_OFF,2023-03-24T00:00:00Z,2023-03-23,-0.385,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,27,5,3,2023-01-28T00:00:00Z,2023-01-29T00:00:00Z,2023.01.28 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,83,5,11,2023-03-25T00:00:00Z,2023-03-26T00:00:00Z,RISK_OFF,2023-03-25T00:00:00Z,2023-03-24,-0.269,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,28,6,4,2023-01-29T00:00:00Z,2023-01-30T00:00:00Z,2023.01.29 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,84,6,12,2023-03-26T00:00:00Z,2023-03-27T00:00:00Z,RISK_OFF,2023-03-26T00:00:00Z,2023-03-25,-0.269,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,29,0,4,2023-01-30T00:00:00Z,2023-01-31T00:00:00Z,2023.01.30 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,85,0,12,2023-03-27T00:00:00Z,2023-03-28T00:00:00Z,RISK_OFF,2023-03-27T00:00:00Z,2023-03-26,-0.269,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,30,1,4,2023-01-31T00:00:00Z,2023-02-01T00:00:00Z,2023.01.31 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,86,1,12,2023-03-28T00:00:00Z,2023-03-29T00:00:00Z,RISK_OFF,2023-03-28T00:00:00Z,2023-03-27,-0.269,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,31,2,4,2023-02-01T00:00:00Z,2023-02-02T00:00:00Z,2023.02.01 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,87,2,12,2023-03-29T00:00:00Z,2023-03-30T00:00:00Z,RISK_OFF,2023-03-29T00:00:00Z,2023-03-28,-0.269,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,32,3,4,2023-02-02T00:00:00Z,2023-02-03T00:00:00Z,2023.02.02 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,88,3,12,2023-03-30T00:00:00Z,2023-03-31T00:00:00Z,NEUTRAL,2023-03-30T00:00:00Z,2023-03-29,-0.077,LOW,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,33,4,4,2023-02-03T00:00:00Z,2023-02-04T00:00:00Z,2023.02.03 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,89,4,12,2023-03-31T00:00:00Z,2023-04-01T00:00:00Z,NEUTRAL,2023-03-31T00:00:00Z,2023-03-30,-0.115,LOW,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,34,5,4,2023-02-04T00:00:00Z,2023-02-05T00:00:00Z,2023.02.04 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,90,5,12,2023-04-01T00:00:00Z,2023-04-02T00:00:00Z,NEUTRAL,2023-04-01T00:00:00Z,2023-03-31,-0.077,LOW,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,35,6,5,2023-02-05T00:00:00Z,2023-02-06T00:00:00Z,2023.02.05 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,91,6,13,2023-04-02T00:00:00Z,2023-04-03T00:00:00Z,NEUTRAL,2023-04-02T00:00:00Z,2023-04-01,-0.077,LOW,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,36,0,5,2023-02-06T00:00:00Z,2023-02-07T00:00:00Z,2023.02.06 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,92,0,13,2023-04-03T00:00:00Z,2023-04-04T00:00:00Z,NEUTRAL,2023-04-03T00:00:00Z,2023-04-02,-0.077,LOW,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,37,1,5,2023-02-07T00:00:00Z,2023-02-08T00:00:00Z,2023.02.07 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,93,1,13,2023-04-04T00:00:00Z,2023-04-05T00:00:00Z,NEUTRAL,2023-04-04T00:00:00Z,2023-04-03,-0.154,LOW,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,38,2,5,2023-02-08T00:00:00Z,2023-02-09T00:00:00Z,2023.02.08 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,94,2,13,2023-04-05T00:00:00Z,2023-04-06T00:00:00Z,RISK_OFF,2023-04-05T00:00:00Z,2023-04-04,-0.423,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,39,3,5,2023-02-09T00:00:00Z,2023-02-10T00:00:00Z,2023.02.09 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,95,3,13,2023-04-06T00:00:00Z,2023-04-07T00:00:00Z,RISK_OFF,2023-04-06T00:00:00Z,2023-04-05,-0.308,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,40,4,5,2023-02-10T00:00:00Z,2023-02-11T00:00:00Z,2023.02.10 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,96,4,13,2023-04-07T00:00:00Z,2023-04-08T00:00:00Z,RISK_OFF,2023-04-07T00:00:00Z,2023-04-06,-0.308,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,41,5,5,2023-02-11T00:00:00Z,2023-02-12T00:00:00Z,2023.02.11 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,97,5,13,2023-04-08T00:00:00Z,2023-04-09T00:00:00Z,RISK_OFF,2023-04-08T00:00:00Z,2023-04-07,-0.308,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,42,6,6,2023-02-12T00:00:00Z,2023-02-13T00:00:00Z,2023.02.12 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,98,6,14,2023-04-09T00:00:00Z,2023-04-10T00:00:00Z,RISK_OFF,2023-04-09T00:00:00Z,2023-04-08,-0.269,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,43,0,6,2023-02-13T00:00:00Z,2023-02-14T00:00:00Z,2023.02.13 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,99,0,14,2023-04-10T00:00:00Z,2023-04-11T00:00:00Z,RISK_OFF,2023-04-10T00:00:00Z,2023-04-09,-0.269,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,44,1,6,2023-02-14T00:00:00Z,2023-02-15T00:00:00Z,2023.02.14 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,100,1,14,2023-04-11T00:00:00Z,2023-04-12T00:00:00Z,NEUTRAL,2023-04-11T00:00:00Z,2023-04-10,-0.115,LOW,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,45,2,6,2023-02-15T00:00:00Z,2023-02-16T00:00:00Z,2023.02.15 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,101,2,14,2023-04-12T00:00:00Z,2023-04-13T00:00:00Z,NEUTRAL,2023-04-12T00:00:00Z,2023-04-11,-0.115,LOW,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,46,3,6,2023-02-16T00:00:00Z,2023-02-17T00:00:00Z,2023.02.16 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,102,3,14,2023-04-13T00:00:00Z,2023-04-14T00:00:00Z,NEUTRAL,2023-04-13T00:00:00Z,2023-04-12,-0.077,LOW,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,47,4,6,2023-02-17T00:00:00Z,2023-02-18T00:00:00Z,2023.02.17 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,103,4,14,2023-04-14T00:00:00Z,2023-04-15T00:00:00Z,NEUTRAL,2023-04-14T00:00:00Z,2023-04-13,0,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,48,5,6,2023-02-18T00:00:00Z,2023-02-19T00:00:00Z,2023.02.18 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,104,5,14,2023-04-15T00:00:00Z,2023-04-16T00:00:00Z,NEUTRAL,2023-04-15T00:00:00Z,2023-04-14,0,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,49,6,7,2023-02-19T00:00:00Z,2023-02-20T00:00:00Z,2023.02.19 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,105,6,15,2023-04-16T00:00:00Z,2023-04-17T00:00:00Z,NEUTRAL,2023-04-16T00:00:00Z,2023-04-15,0,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,50,0,7,2023-02-20T00:00:00Z,2023-02-21T00:00:00Z,2023.02.20 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,106,0,15,2023-04-17T00:00:00Z,2023-04-18T00:00:00Z,NEUTRAL,2023-04-17T00:00:00Z,2023-04-16,0,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,51,1,7,2023-02-21T00:00:00Z,2023-02-22T00:00:00Z,2023.02.21 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,107,1,15,2023-04-18T00:00:00Z,2023-04-19T00:00:00Z,NEUTRAL,2023-04-18T00:00:00Z,2023-04-17,-0.038,LOW,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,52,2,7,2023-02-22T00:00:00Z,2023-02-23T00:00:00Z,2023.02.22 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,108,2,15,2023-04-19T00:00:00Z,2023-04-20T00:00:00Z,NEUTRAL,2023-04-19T00:00:00Z,2023-04-18,-0.115,LOW,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,53,3,7,2023-02-23T00:00:00Z,2023-02-24T00:00:00Z,2023.02.23 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,109,3,15,2023-04-20T00:00:00Z,2023-04-21T00:00:00Z,NEUTRAL,2023-04-20T00:00:00Z,2023-04-19,-0.231,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,54,4,7,2023-02-24T00:00:00Z,2023-02-25T00:00:00Z,2023.02.24 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,110,4,15,2023-04-21T00:00:00Z,2023-04-22T00:00:00Z,RISK_OFF,2023-04-21T00:00:00Z,2023-04-20,-0.308,MED,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,55,5,7,2023-02-25T00:00:00Z,2023-02-26T00:00:00Z,2023.02.25 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,111,5,15,2023-04-22T00:00:00Z,2023-04-23T00:00:00Z,RISK_OFF,2023-04-22T00:00:00Z,2023-04-21,-0.462,HIGH,8/8,,false,,False,56,8,0,0,0
MAIN,2026092503,-8,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,56,6,8,2023-02-26T00:00:00Z,2023-02-27T00:00:00Z,2023.02.26 02:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,112,6,16,2023-04-23T00:00:00Z,2023-04-24T00:00:00Z,RISK_OFF,2023-04-23T00:00:00Z,2023-04-22,-0.462,HIGH,8/8,,false,,False,56,8,0,0,0
